business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Car Dealcom Pvt Ltd (Used car dealer Kolkata),Car Showroom and Used Car Dealer,Used car dealer,Used car dealer,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98318 95234,https://www.cardealcom.com/,4.5,271.0,"Gate No. 1, Salt Lake Stadium, opposite Bharat Petrol Pump, JB Block, Sector 3, Bidhannagar, Kolkata, West Bengal 700098","JB Block, Sector 3, Bidhannagar",22.571431,88.4089989,ChIJhS45Kw91AjoRYjHmL5_HqEI,https://www.google.com/maps/place/?q=place_id:ChIJhS45Kw91AjoRYjHmL5_HqEI,part_313,2026-09-20 20:17:06,2954
Used Car Dealers in Kolkata,Car Showroom and Used Car Dealer,Car dealer,Car dealer,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 91632 25244,https://usedcardealersinkolkata.com/,5.0,18.0,"85, Park St, Esplanade, Mullick Bazar, Taltala, Kolkata, West Bengal 700016","Esplanade, Mullick Bazar, Taltala",22.550172999999997,88.3553428,ChIJrzJrbAB3AjoRLeuHTmqNZms,https://www.google.com/maps/place/?q=place_id:ChIJrzJrbAB3AjoRLeuHTmqNZms,part_313,2026-09-20 20:17:06,2955
"Vaishnavi Motorss—used car, second hand car, new car",Car Showroom and Used Car Dealer,Used car dealer,"Used car dealer, Car dealer",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",N/A,http://vaishnavimotorss.com/,4.9,478.0,"26, Pankaj Mullick Sarani, maddox park Ballygunge, Ballygunge, Kolkata, West Bengal 700029",Ballygunge,22.5257494,88.3554091,ChIJp4nDpy93AjoRqx2FVM6bn-Y,https://www.google.com/maps/place/?q=place_id:ChIJp4nDpy93AjoRqx2FVM6bn-Y,part_313,2026-09-20 20:17:06,2956
D.R. Motors,Car Showroom and Used Car Dealer,Used car dealer,"Used car dealer, Car dealer",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98364 44446,http://drmotors.co.in/,4.6,1065.0,"BL-222, near Karunamoyee Housing, BL Block, Sector 2, Bidhannagar, Kolkata, West Bengal 700091","BL Block, Sector 2, Bidhannagar",22.5838707,88.430769,ChIJGQs9UcF1AjoRIbYPpYdIsI0,https://www.google.com/maps/place/?q=place_id:ChIJGQs9UcF1AjoRIbYPpYdIsI0,part_313,2026-09-20 20:17:06,2957
"Spinny Car Hub | City Center 2 Mall, Kolkata",Car Showroom and Used Car Dealer,Used car dealer,"Used car dealer, Audi dealer, BMW dealer, Car finance and loan company, Honda dealer, Hyundai dealer, Suzuki dealer, Toyota dealer",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 72772 77275,https://www.spinny.com/used-cars-in-kolkata/s/,4.8,2772.0,"SHOPPERS STOP, Shoppers stop building, 3rd floor Beside City Centre 2 Mall, Rajarhat, Major Arterial Road, North Extension, Action Area IID, Rajarhat, Kolkata, West Bengal 700161","North Extension, Action Area IID, Rajarhat",22.6221695,88.44923759999999,ChIJ599Pjn2f-DkRgEoiRWpM1mk,https://www.google.com/maps/place/?q=place_id:ChIJ599Pjn2f-DkRgEoiRWpM1mk,part_313,2026-09-20 20:17:06,2958
CARVAULT__KOLKATA,Car Showroom and Used Car Dealer,Used car dealer,Used car dealer,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98300 09580,N/A,4.8,658.0,"Landmark-city style, 29/1, Panditiya Rd, Triangular Park, Dover Terrace, Ballygunge, Kolkata, West Bengal 700029","Triangular Park, Dover Terrace, Ballygunge",22.519259599999998,88.3582794,ChIJV9wVWs53AjoRf8c05OLjk9g,https://www.google.com/maps/place/?q=place_id:ChIJV9wVWs53AjoRf8c05OLjk9g,part_313,2026-09-20 20:17:06,2959
Kolkata Car Bazaar,Car Showroom and Used Car Dealer,Used car dealer,"Used car dealer, Car dealer",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 85838 91111,https://www.kolkatacarbazar.in/,4.2,1210.0,"235 E, Eastern Metropolitan Bypass, opp sanjha chulha restaurant, Panchanna Pally, Topsia, Kolkata, West Bengal 700039","Panchanna Pally, Topsia",22.5312639,88.3952911,ChIJYa3itKV2AjoRumaQ4NG7iP8,https://www.google.com/maps/place/?q=place_id:ChIJYa3itKV2AjoRumaQ4NG7iP8,part_313,2026-09-20 20:17:06,2960
NEW R.S MOTORS - BEST PRE - OWNED CARS IN DUM DUM,Car Showroom and Used Car Dealer,Used car dealer,Used car dealer,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 90517 49383,https://www.facebook.com/newrsmotors2021,4.8,28.0,"1, Raja Bagan Ln, Satpukur, Kolkata, West Bengal 700030",Satpukur,22.6206289,88.39127669999999,ChIJzQ-kl7Cd-DkRZEX8fXiUhUQ,https://www.google.com/maps/place/?q=place_id:ChIJzQ-kl7Cd-DkRZEX8fXiUhUQ,part_313,2026-09-20 20:17:06,2961
Mahindra First Choice Mukesh Auto / RBS AUTO Salt Lake,Car Showroom and Used Car Dealer,Used car dealer,"Used car dealer, Car dealer",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98306 61138,https://www.mahindrafirstchoice.com/dealer/west-bengal/kolkata,4.5,306.0,"no 4, Rbs Auto, Water tank, AD-65, AD Block, Sector 1, Bidhannagar, Kolkata, West Bengal 700064","AD Block, Sector 1, Bidhannagar",22.5959498,88.4069073,ChIJ6f-_f-R1AjoRdrDTpks8nAA,https://www.google.com/maps/place/?q=place_id:ChIJ6f-_f-R1AjoRdrDTpks8nAA,part_313,2026-09-20 20:17:06,2962
The 4 wheel,Car Showroom and Used Car Dealer,Used car dealer,Used car dealer,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 91637 07766,http://www.the4wheel.com/,4.7,1126.0,"AE- 362, A.E. Block sector 1, AE Block, Sector 1, Bidhannagar, Kolkata, West Bengal 700064","A.E. Block sector 1, AE Block, Sector 1, Bidhannagar",22.598886999999998,88.415628,ChIJIZARde51AjoRWM7pY2cl6Wc,https://www.google.com/maps/place/?q=place_id:ChIJIZARde51AjoRWM7pY2cl6Wc,part_313,2026-09-20 20:17:06,2963
